In	O
this	O
review	O
article	O
,	O
the	O
authors	O
(	O
1	O
)	O
describe	O
in	O
detail	O
the	O
mechanism	O
of	O
OSA	B
formation	B
and	O
controlling	O
parameters	O
which	O
can	O
influence	O
OSA	B
formation	B
(	O
the	O
parameters	O
discussed	O
include	O
the	O
oil	B
nature	O
and	O
properties	O
,	O
sediment	B
types	O
and	O
concentrations	B
,	O
and	O
the	O
environmental	B
factors	I
such	O
as	O
salinity	B
,	O
temperature	B
and	O
mixing	B
energy	I
)	O
;	O
(	O
2	O
)	O
briefly	O
review	O
qualitative	O
and	O
quantitative	O
methods	O
used	O
for	O
characterization	O
of	O
OSA	B
formation	B
(	O
two	O
main	O
methods	O
used	O
for	O
the	O
OSA	B
characterization	B
are	O
the	O
UV	O
epi	O
-	O
fluorescence	O
microscopy	O
and	O
gas	O
chromatography	O
equipped	O
with	O
flame	O
ionization	O
detector	O
(	O
GC	O
-	O
FID	O
)	O
;	O
(	O
3	O
)	O
elucidate	O
the	O
applications	O
of	O
OSA	B
formation	B
in	O
oil	B
spill	I
response	B
strategies	I
including	O
natural	B
attenuation	I
,	O
sediment	B
relocation	I
,	O
and	O
sediment	B
mixing	I
;	O
and	O
(	O
4	O
)	O
discuss	O
research	O
needs	O
in	O
the	O
future	O
which	O
would	O
further	O
improve	O
our	O
understanding	O
of	O
OSA	B
formation	B
and	O
move	O
towards	O
the	O
development	O
of	O
adequate	O
oil	O
behaviour	O
models	O
.	O
