2014	O
,	O
Springer	O
International	O
Publishing	O
Switzerland	O
.	O
The	O
south	O
west	O
coast	O
of	O
Kanyakumari	B
district	I
in	O
Tamil	B
Nadu	I
,	O
India	B
,	O
is	O
significantly	O
affected	O
by	O
seawater	B
intrusion	I
and	O
diffusion	B
of	O
pollutants	B
into	O
the	O
aquifers	B
due	O
to	O
unregulated	O
beach	B
placer	I
mining	I
and	O
other	O
anthropogenic	B
activities	I
.	O
The	O
present	O
study	O
investigates	O
the	O
vulnerability	O
of	O
the	O
coastal	O
aquifers	O
using	O
Geographic	O
Information	O
System	O
(	O
GIS	O
)	O
-	O
based	O
DRASTIC	O
model	O
.	O
The	O
seven	O
DRASTIC	O
parameters	O
have	O
been	O
analyzed	O
using	O
the	O
statistical	O
equation	O
of	O
this	O
model	O
to	O
demarcate	O
the	O
vulnerable	O
zones	O
for	O
aquifer	O
contamination	O
.	O
The	O
vulnerability	O
index	O
map	O
is	O
prepared	O
from	O
the	O
weighted	O
spatial	O
parameters	O
,	O
and	O
an	O
accounting	O
of	O
total	O
index	O
value	O
ranged	O
from	O
85	O
to	O
213	O
.	O
Based	O
on	O
the	O
categorization	O
of	O
vulnerability	O
classes	O
,	O
the	O
high	O
vulnerable	O
zones	O
are	O
found	O
near	O
the	O
beach	B
placer	I
mining	I
areas	O
between	O
Manavalakurichi	B
and	O
Kodimanal	B
coastal	B
stretches	I
.	O
The	O
aquifers	B
associated	O
with	O
settlements	B
and	O
agricultural	B
lands	I
in	O
the	O
middleeastern	O
part	O
have	O
experienced	O
high	O
vulnerability	B
due	O
to	O
contaminated	B
water	I
bodies	I
.	O
Similarly	O
,	O
the	O
coastal	B
areas	I
of	O
Thengapattinam	B
and	O
Manakudi	B
estuary	I
and	O
around	O
the	O
South	B
Tamaraikulam	I
have	O
also	O
been	O
falling	O
under	O
high	O
vulnerability	B
condition	O
due	O
to	O
backwater	B
and	O
saltpan	B
.	O
In	O
general	O
,	O
the	O
nearshore	B
region	O
except	O
the	O
placer	B
mining	I
zone	O
and	O
the	O
backwater	B
has	O
a	O
moderately	O
vulnerable	O
condition	O
,	O
and	O
the	O
vulnerability	B
index	I
values	O
range	O
from	O
149	O
to180	O
.	O
Significantly	O
,	O
the	O
northern	O
and	O
northeastern	O
uplands	B
and	O
some	O
parts	O
of	O
deposition	B
zones	I
in	O
the	O
middlesouth	O
coast	B
have	O
been	O
identified	O
as	O
low	O
to	O
no	O
vulnerable	O
conditions	O
.	O
They	O
are	O
structurally	O
controlled	O
by	O
various	O
geological	O
features	O
such	O
as	O
charnockite	B
,	O
garnet	B
biotite	B
gneiss	B
and	O
granites	B
,	O
and	O
sand	B
dunes	I
,	O
respectively	O
.	O
The	O
aquifer	O
vulnerability	O
assessment	O
has	O
been	O
cross	O
-	O
verified	O
by	O
geochemical	O
indicators	O
such	O
as	O
total	O
dissolved	O
solids	O
(	O
TDS	O
)	O
,	O
Cl	O
,	O
HCO3	O
,	O
and	O
Cl	O
/	O
HCO3	O
ratio	O
.	O
The	O
high	O
ranges	O
of	O
TDS	O
(	O
1	O
,	O
8423	O
,	O
736	O
mg	O
/	O
l	O
)	O
and	O
Cl	O
(	O
1	O
,	O
4122	O
,	O
112	O
mg	O
/	O
l	O
)	O
values	O
are	O
well	O
correlated	O
with	O
the	O
observed	O
high	O
vulnerable	O
zones	O
in	O
the	O
study	O
area	O
.	O
The	O
Cl	O
/	O
HCO3	O
ratio	O
(	O
7	O
.	O
13	O
to	O
12	O
.	O
18	O
)	O
of	O
the	O
high	O
vulnerable	O
zone	O
obviously	O
indicates	O
deterioration	B
of	O
the	O
aquifer	B
contamination	B
.	O
Sensitivity	O
analysis	O
has	O
also	O
been	O
performed	O
to	O
evaluate	O
sensitivity	O
of	O
the	O
individual	O
DRASTIC	O
parameters	O
to	O
aquifer	O
vulnerability	O
.	O
This	O
reveals	O
the	O
net	B
recharge	I
rate	I
and	O
groundwater	B
table	I
depth	I
are	O
becoming	O
more	O
sensitive	O
to	O
aquifer	B
contamination	B
.	O
It	O
is	O
realized	O
that	O
the	O
GIS	O
is	O
an	O
effective	O
platform	O
for	O
aquifer	O
vulnerability	O
mapping	O
with	O
reliable	O
accuracy	O
,	O
and	O
hence	O
,	O
the	O
study	O
is	O
more	O
useful	O
for	O
sustainable	O
water	O
resource	O
management	O
and	O
the	O
aquifer	O
conservation	O
.	O
